 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;0.000
07:30;0.002
07:45;0.031
08:00;0.089
08:15;0.201
08:30;0.252
08:45;0.336
09:00;0.589
09:15;0.873
09:30;1.029
09:45;0.910
10:00;0.778
10:15;0.641
10:30;0.788
10:45;1.061
11:00;1.476
11:15;1.991
11:30;1.625
11:45;1.160
12:00;1.405
12:15;1.727
12:30;3.043
12:45;4.283
13:00;4.185
13:15;4.643
13:30;3.954
13:45;4.423
14:00;4.811
14:15;4.854
14:30;4.733
14:45;4.950
15:00;4.862
15:15;4.792
15:30;4.969
15:45;4.786
16:00;4.743
16:15;5.025
16:30;4.755
16:45;4.389
17:00;3.922
17:15;3.561
17:30;3.073
17:45;2.645
18:00;2.176
18:15;1.694
18:30;1.239
18:45;0.852
19:00;0.530
19:15;0.417
19:30;0.351
19:45;0.266
20:00;0.208
20:15;0.135
20:30;0.075
20:45;0.026
21:00;0.000
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
