 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.007
07:15;0.054
07:30;0.136
07:45;0.325
08:00;0.529
08:15;0.799
08:30;1.067
08:45;1.433
09:00;1.977
09:15;2.372
09:30;2.895
09:45;3.347
10:00;3.798
10:15;4.151
10:30;4.615
10:45;4.823
11:00;5.018
11:15;5.018
11:30;5.020
11:45;5.023
12:00;5.023
12:15;5.025
12:30;5.026
12:45;5.026
13:00;5.035
13:15;5.035
13:30;5.042
13:45;5.044
14:00;5.046
14:15;5.047
14:30;5.046
14:45;5.046
15:00;5.047
15:15;5.048
15:30;5.042
15:45;5.034
16:00;4.992
16:15;4.807
16:30;4.490
16:45;4.124
17:00;3.721
17:15;3.359
17:30;2.916
17:45;2.489
18:00;2.061
18:15;1.626
18:30;1.190
18:45;0.809
19:00;0.506
19:15;0.383
19:30;0.335
19:45;0.293
20:00;0.243
20:15;0.185
20:30;0.118
20:45;0.069
21:00;0.010
21:15;0.000
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
