 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;
07:45;0.000
08:00;0.016
08:15;0.095
08:30;0.243
08:45;0.529
09:00;1.496
09:15;2.363
09:30;3.011
09:45;2.799
10:00;2.539
10:15;2.854
10:30;2.652
10:45;2.707
11:00;4.688
11:15;4.235
11:30;4.619
11:45;5.023
12:00;5.043
12:15;5.042
12:30;5.046
12:45;5.048
13:00;5.047
13:15;5.043
13:30;5.046
13:45;5.045
14:00;5.049
14:15;5.017
14:30;5.042
14:45;5.040
15:00;4.769
15:15;4.495
15:30;3.952
15:45;3.640
16:00;3.015
16:15;1.323
16:30;2.403
16:45;1.874
17:00;0.955
17:15;0.994
17:30;0.618
17:45;0.330
18:00;0.078
18:15;0.018
18:30;0.000
18:45;0.000
19:00;
19:15;
19:30;
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
