 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.000
06:30;0.022
06:45;0.088
07:00;0.167
07:15;0.256
07:30;0.386
07:45;0.597
08:00;0.829
08:15;0.436
08:30;0.277
08:45;0.508
09:00;0.507
09:15;0.571
09:30;1.114
09:45;0.800
10:00;0.775
10:15;1.301
10:30;0.890
10:45;1.119
11:00;1.767
11:15;2.684
11:30;2.790
11:45;2.097
12:00;1.926
12:15;1.834
12:30;0.913
12:45;1.384
13:00;2.422
13:15;2.281
13:30;1.622
13:45;2.169
14:00;2.228
14:15;2.559
14:30;2.349
14:45;2.707
15:00;2.110
15:15;1.903
15:30;2.466
15:45;1.963
16:00;1.979
16:15;1.641
16:30;1.476
16:45;1.521
17:00;2.167
17:15;1.903
17:30;2.276
17:45;2.319
18:00;1.993
18:15;1.835
18:30;1.875
18:45;1.244
19:00;0.927
19:15;0.632
19:30;0.582
19:45;0.471
20:00;0.378
20:15;0.398
20:30;0.246
20:45;0.195
21:00;0.135
21:15;0.096
21:30;0.061
21:45;0.029
22:00;0.003
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
