 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.000
06:45;0.019
07:00;0.065
07:15;0.129
07:30;0.210
07:45;0.392
08:00;0.515
08:15;0.714
08:30;0.891
08:45;1.423
09:00;1.454
09:15;1.464
09:30;1.829
09:45;3.197
10:00;3.529
10:15;3.839
10:30;4.151
10:45;4.359
11:00;4.167
11:15;4.128
11:30;4.826
11:45;4.416
12:00;4.678
12:15;5.025
12:30;4.810
12:45;4.550
13:00;5.008
13:15;5.019
13:30;5.021
13:45;4.959
14:00;5.018
14:15;5.020
14:30;5.022
14:45;5.022
15:00;5.020
15:15;5.018
15:30;5.017
15:45;5.015
16:00;4.864
16:15;4.575
16:30;4.339
16:45;4.025
17:00;3.708
17:15;3.361
17:30;3.013
17:45;2.595
18:00;2.276
18:15;1.903
18:30;1.463
18:45;1.121
19:00;0.785
19:15;0.515
19:30;0.402
19:45;0.366
20:00;0.340
20:15;0.307
20:30;0.270
20:45;0.228
21:00;0.179
21:15;0.125
21:30;0.081
21:45;0.040
22:00;0.011
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
