 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;0.000
05:45;0.000
06:00;0.000
06:15;0.039
06:30;0.082
06:45;0.096
07:00;0.113
07:15;0.173
07:30;0.242
07:45;0.338
08:00;0.454
08:15;0.432
08:30;0.448
08:45;0.622
09:00;0.810
09:15;0.956
09:30;1.099
09:45;1.291
10:00;1.409
10:15;1.276
10:30;1.178
10:45;1.043
11:00;0.666
11:15;0.661
11:30;0.833
11:45;0.912
12:00;1.063
12:15;1.090
12:30;1.592
12:45;2.042
13:00;2.161
13:15;1.383
13:30;1.421
13:45;1.804
14:00;1.683
14:15;0.890
14:30;1.003
14:45;0.809
15:00;0.444
15:15;0.674
15:30;0.419
15:45;0.432
16:00;0.671
16:15;0.591
16:30;0.484
16:45;0.408
17:00;0.573
17:15;0.689
17:30;0.519
17:45;0.465
18:00;0.578
18:15;1.187
18:30;1.792
18:45;1.508
19:00;1.354
19:15;0.465
19:30;0.486
19:45;0.415
20:00;0.347
20:15;0.303
20:30;0.287
20:45;0.277
21:00;0.240
21:15;0.214
21:30;0.163
21:45;0.068
22:00;0.013
22:15;0.000
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
