 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.000
07:00;0.048
07:15;0.130
07:30;0.182
07:45;0.249
08:00;0.535
08:15;0.778
08:30;1.027
08:45;1.398
09:00;1.791
09:15;2.344
09:30;2.087
09:45;1.886
10:00;2.832
10:15;2.053
10:30;2.012
10:45;2.186
11:00;2.925
11:15;2.968
11:30;2.412
11:45;3.629
12:00;3.493
12:15;4.193
12:30;2.317
12:45;2.618
13:00;2.222
13:15;2.797
13:30;4.043
13:45;2.327
14:00;3.864
14:15;1.343
14:30;1.878
14:45;1.379
15:00;3.810
15:15;2.241
15:30;2.393
15:45;3.226
16:00;2.388
16:15;3.924
16:30;3.143
16:45;1.735
17:00;1.843
17:15;3.909
17:30;3.021
17:45;2.306
18:00;2.377
18:15;2.046
18:30;1.589
18:45;1.296
19:00;0.952
19:15;0.731
19:30;0.594
19:45;0.441
20:00;0.283
20:15;0.215
20:30;0.112
20:45;0.018
21:00;0.013
21:15;0.013
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
