 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.010
06:45;0.066
07:00;0.140
07:15;0.183
07:30;0.262
07:45;0.257
08:00;0.354
08:15;0.609
08:30;0.500
08:45;0.500
09:00;0.931
09:15;1.571
09:30;1.531
09:45;1.443
10:00;2.128
10:15;2.174
10:30;3.747
10:45;4.021
11:00;4.562
11:15;5.020
11:30;3.890
11:45;4.568
12:00;5.006
12:15;3.792
12:30;4.703
12:45;3.499
13:00;4.403
13:15;4.211
13:30;3.576
13:45;4.493
14:00;4.209
14:15;2.955
14:30;2.272
14:45;1.338
15:00;1.833
15:15;2.232
15:30;4.018
15:45;1.288
16:00;1.253
16:15;2.053
16:30;1.885
16:45;1.079
17:00;0.714
17:15;0.931
17:30;0.830
17:45;0.556
18:00;0.921
18:15;1.128
18:30;1.465
18:45;1.033
19:00;0.659
19:15;0.797
19:30;0.816
19:45;0.809
20:00;0.223
20:15;0.003
20:30;0.000
20:45;0.061
21:00;0.039
21:15;0.003
21:30;0.000
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
