 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.053
07:30;0.138
07:45;0.358
08:00;0.278
08:15;0.439
08:30;0.422
08:45;0.548
09:00;1.540
09:15;0.858
09:30;1.808
09:45;1.764
10:00;1.683
10:15;3.220
10:30;3.183
10:45;2.103
11:00;2.227
11:15;2.468
11:30;2.575
11:45;2.370
12:00;3.593
12:15;3.461
12:30;4.541
12:45;4.579
13:00;3.858
13:15;4.696
13:30;4.901
13:45;5.015
14:00;4.987
14:15;4.772
14:30;4.857
14:45;4.955
15:00;4.669
15:15;3.775
15:30;3.996
15:45;3.868
16:00;3.411
16:15;3.630
16:30;3.035
16:45;1.723
17:00;1.801
17:15;3.486
17:30;3.155
17:45;2.682
18:00;2.325
18:15;1.730
18:30;1.232
18:45;0.977
19:00;0.644
19:15;0.455
19:30;0.449
19:45;0.374
20:00;0.318
20:15;0.235
20:30;0.194
20:45;0.119
21:00;0.051
21:15;0.014
21:30;0.000
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
