 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;
07:45;0.000
08:00;0.000
08:15;0.022
08:30;0.041
08:45;0.153
09:00;0.246
09:15;0.328
09:30;0.508
09:45;0.441
10:00;0.406
10:15;0.485
10:30;0.448
10:45;0.528
11:00;0.639
11:15;0.713
11:30;0.423
11:45;0.639
12:00;0.742
12:15;0.982
12:30;1.850
12:45;2.278
13:00;2.645
13:15;2.333
13:30;1.018
13:45;0.439
14:00;0.288
14:15;0.253
14:30;0.310
14:45;0.339
15:00;0.165
15:15;0.191
15:30;0.247
15:45;0.224
16:00;0.516
16:15;0.462
16:30;0.331
16:45;0.173
17:00;0.136
17:15;0.178
17:30;0.176
17:45;0.178
18:00;0.208
18:15;0.196
18:30;0.126
18:45;0.170
19:00;0.092
19:15;0.021
19:30;0.009
19:45;0.000
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
