 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.000
06:30;0.000
06:45;0.033
07:00;0.117
07:15;0.181
07:30;0.281
07:45;0.332
08:00;0.469
08:15;1.698
08:30;1.330
08:45;0.494
09:00;0.459
09:15;1.173
09:30;0.892
09:45;0.858
10:00;3.267
10:15;2.879
10:30;2.333
10:45;2.712
11:00;1.965
11:15;4.013
11:30;2.474
11:45;3.023
12:00;1.283
12:15;1.488
12:30;1.842
12:45;1.773
13:00;3.308
13:15;1.207
13:30;0.625
13:45;0.379
14:00;0.556
14:15;1.613
14:30;2.662
14:45;2.633
15:00;3.408
15:15;4.979
15:30;4.796
15:45;4.876
16:00;4.967
16:15;4.909
16:30;3.254
16:45;2.373
17:00;2.703
17:15;3.215
17:30;2.757
17:45;2.826
18:00;2.253
18:15;1.540
18:30;1.408
18:45;0.979
19:00;0.702
19:15;0.361
19:30;0.330
19:45;0.272
20:00;0.272
20:15;0.246
20:30;0.213
20:45;0.168
21:00;0.114
21:15;0.065
21:30;0.030
21:45;0.000
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
