 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;0.000
06:30;0.000
06:45;0.000
07:00;0.015
07:15;0.058
07:30;0.115
07:45;0.164
08:00;0.275
08:15;0.448
08:30;0.500
08:45;0.651
09:00;0.702
09:15;0.794
09:30;1.530
09:45;1.357
10:00;1.051
10:15;0.730
10:30;0.854
10:45;2.050
11:00;2.130
11:15;1.456
11:30;1.723
11:45;2.098
12:00;2.176
12:15;2.494
12:30;1.743
12:45;2.320
13:00;2.506
13:15;2.736
13:30;3.081
13:45;3.293
14:00;3.533
14:15;3.544
14:30;4.097
14:45;4.163
15:00;3.523
15:15;3.981
15:30;4.326
15:45;4.282
16:00;3.431
16:15;4.148
16:30;3.959
16:45;3.900
17:00;3.186
17:15;3.132
17:30;1.962
17:45;2.203
18:00;2.663
18:15;2.228
18:30;1.711
18:45;1.544
19:00;1.045
19:15;1.008
19:30;0.712
19:45;0.598
20:00;0.464
20:15;0.500
20:30;0.413
20:45;0.288
21:00;0.226
21:15;0.174
21:30;0.116
21:45;0.041
22:00;0.007
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
