 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.012
07:00;0.074
07:15;0.149
07:30;0.254
07:45;0.534
08:00;1.055
08:15;0.680
08:30;0.725
08:45;0.852
09:00;1.177
09:15;1.334
09:30;2.160
09:45;2.449
10:00;2.708
10:15;2.711
10:30;4.107
10:45;4.827
11:00;4.631
11:15;5.026
11:30;5.027
11:45;5.027
12:00;4.596
12:15;5.025
12:30;4.785
12:45;4.384
13:00;4.800
13:15;5.019
13:30;5.053
13:45;5.039
14:00;5.043
14:15;5.048
14:30;5.054
14:45;5.056
15:00;5.054
15:15;5.050
15:30;5.044
15:45;5.036
16:00;4.993
16:15;4.712
16:30;4.401
16:45;4.050
17:00;3.679
17:15;3.315
17:30;2.901
17:45;2.466
18:00;1.967
18:15;1.612
18:30;1.200
18:45;0.832
19:00;0.554
19:15;0.390
19:30;0.340
19:45;0.283
20:00;0.219
20:15;0.195
20:30;0.162
20:45;0.139
21:00;0.064
21:15;0.007
21:30;0.000
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
