 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.048
06:30;0.111
06:45;0.239
07:00;0.463
07:15;0.480
07:30;0.351
07:45;0.392
08:00;0.490
08:15;0.468
08:30;0.663
08:45;0.737
09:00;0.630
09:15;0.991
09:30;1.236
09:45;1.074
10:00;0.723
10:15;0.795
10:30;0.557
10:45;0.695
11:00;0.498
11:15;0.448
11:30;0.373
11:45;0.362
12:00;0.451
12:15;0.552
12:30;0.518
12:45;0.388
13:00;0.428
13:15;0.459
13:30;0.532
13:45;0.691
14:00;0.739
14:15;0.882
14:30;1.204
14:45;1.588
15:00;1.481
15:15;1.516
15:30;1.554
15:45;1.671
16:00;2.210
16:15;2.606
16:30;2.389
16:45;1.923
17:00;2.320
17:15;2.306
17:30;2.304
17:45;2.473
18:00;2.426
18:15;2.104
18:30;1.352
18:45;0.963
19:00;0.767
19:15;0.440
19:30;0.688
19:45;0.821
20:00;0.798
20:15;0.509
20:30;0.388
20:45;0.379
21:00;0.089
21:15;0.087
21:30;0.078
21:45;0.040
22:00;0.017
22:15;0.000
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
