 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.016
06:45;0.041
07:00;0.081
07:15;0.102
07:30;0.105
07:45;0.129
08:00;0.157
08:15;0.207
08:30;0.212
08:45;0.556
09:00;0.737
09:15;0.607
09:30;0.760
09:45;0.756
10:00;0.968
10:15;1.078
10:30;1.293
10:45;1.277
11:00;1.404
11:15;1.680
11:30;1.676
11:45;1.740
12:00;1.414
12:15;1.195
12:30;1.055
12:45;2.241
13:00;2.641
13:15;1.729
13:30;1.154
13:45;1.712
14:00;1.385
14:15;1.812
14:30;1.133
14:45;0.991
15:00;2.835
15:15;1.902
15:30;3.509
15:45;3.543
16:00;2.797
16:15;2.097
16:30;3.716
16:45;2.478
17:00;3.389
17:15;2.787
17:30;3.236
17:45;1.448
18:00;1.259
18:15;2.389
18:30;1.675
18:45;1.781
19:00;1.497
19:15;1.084
19:30;1.061
19:45;0.786
20:00;0.548
20:15;0.433
20:30;0.390
20:45;0.365
21:00;0.304
21:15;0.264
21:30;0.196
21:45;0.066
22:00;0.014
22:15;0.000
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
