 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.015
06:30;0.052
06:45;0.092
07:00;0.126
07:15;0.208
07:30;0.362
07:45;0.681
08:00;1.014
08:15;1.204
08:30;1.617
08:45;1.999
09:00;2.425
09:15;2.471
09:30;3.393
09:45;3.674
10:00;4.110
10:15;3.767
10:30;4.180
10:45;3.731
11:00;2.947
11:15;2.313
11:30;2.312
11:45;2.389
12:00;2.607
12:15;3.253
12:30;2.708
12:45;2.119
13:00;1.923
13:15;1.603
13:30;1.696
13:45;2.898
14:00;2.622
14:15;2.681
14:30;1.956
14:45;1.761
15:00;1.846
15:15;1.485
15:30;1.798
15:45;1.544
16:00;1.378
16:15;1.723
16:30;1.616
16:45;1.926
17:00;1.102
17:15;0.648
17:30;1.039
17:45;1.289
18:00;0.995
18:15;1.257
18:30;1.025
18:45;1.158
19:00;1.143
19:15;0.895
19:30;0.625
19:45;0.556
20:00;0.311
20:15;0.282
20:30;0.179
20:45;0.149
21:00;0.070
21:15;0.052
21:30;0.013
21:45;0.000
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
