 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;0.000
07:30;0.000
07:45;0.026
08:00;0.073
08:15;0.144
08:30;0.239
08:45;0.280
09:00;0.306
09:15;0.369
09:30;0.432
09:45;0.532
10:00;0.619
10:15;0.631
10:30;0.600
10:45;0.609
11:00;0.740
11:15;0.876
11:30;0.969
11:45;1.094
12:00;1.130
12:15;1.236
12:30;1.284
12:45;1.592
13:00;1.874
13:15;2.575
13:30;3.291
13:45;3.287
14:00;3.583
14:15;4.578
14:30;4.455
14:45;4.742
15:00;4.311
15:15;4.701
15:30;4.151
15:45;3.716
16:00;4.100
16:15;2.354
16:30;2.612
16:45;2.463
17:00;3.115
17:15;3.039
17:30;2.438
17:45;1.938
18:00;1.864
18:15;1.386
18:30;1.030
18:45;0.723
19:00;0.470
19:15;0.377
19:30;0.302
19:45;0.228
20:00;0.147
20:15;0.077
20:30;0.014
20:45;0.000
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
