 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.004
07:30;0.057
07:45;0.099
08:00;0.114
08:15;0.202
08:30;0.267
08:45;0.322
09:00;0.492
09:15;0.685
09:30;0.786
09:45;1.557
10:00;1.498
10:15;3.496
10:30;2.687
10:45;2.917
11:00;4.621
11:15;4.985
11:30;4.714
11:45;5.035
12:00;5.037
12:15;5.037
12:30;5.041
12:45;5.039
13:00;5.047
13:15;5.048
13:30;5.057
13:45;5.054
14:00;5.057
14:15;5.061
14:30;5.062
14:45;5.060
15:00;5.063
15:15;4.496
15:30;4.107
15:45;2.501
16:00;1.777
16:15;1.597
16:30;1.839
16:45;2.684
17:00;1.649
17:15;1.456
17:30;2.283
17:45;2.414
18:00;2.020
18:15;1.766
18:30;1.420
18:45;0.924
19:00;0.586
19:15;0.466
19:30;0.306
19:45;0.252
20:00;0.140
20:15;0.106
20:30;0.100
20:45;0.051
21:00;0.009
21:15;0.000
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
