 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;0.000
07:15;0.016
07:30;0.106
07:45;0.141
08:00;0.255
08:15;0.400
08:30;0.710
08:45;0.728
09:00;1.171
09:15;0.972
09:30;0.920
09:45;1.362
10:00;1.025
10:15;1.618
10:30;2.381
10:45;2.978
11:00;2.380
11:15;2.433
11:30;2.999
11:45;3.574
12:00;3.683
12:15;4.260
12:30;4.274
12:45;3.985
13:00;4.014
13:15;3.973
13:30;2.580
13:45;3.413
14:00;4.819
14:15;3.933
14:30;4.630
14:45;4.300
15:00;3.165
15:15;2.786
15:30;2.420
15:45;3.152
16:00;1.688
16:15;1.350
16:30;1.210
16:45;1.443
17:00;1.052
17:15;0.940
17:30;0.807
17:45;0.730
18:00;0.913
18:15;0.457
18:30;0.419
18:45;0.237
19:00;0.023
19:15;0.014
19:30;0.001
19:45;0.000
20:00;0.000
20:15;0.000
20:30;0.000
20:45;0.000
21:00;0.000
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
