 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;0.000
07:15;0.002
07:30;0.056
07:45;0.130
08:00;0.329
08:15;0.511
08:30;0.680
08:45;1.036
09:00;1.486
09:15;1.944
09:30;2.451
09:45;2.857
10:00;3.336
10:15;3.811
10:30;4.295
10:45;4.617
11:00;4.528
11:15;4.786
11:30;3.278
11:45;5.039
12:00;3.995
12:15;1.205
12:30;1.095
12:45;3.546
13:00;5.043
13:15;4.425
13:30;1.181
13:45;1.109
14:00;1.563
14:15;1.537
14:30;1.599
14:45;4.914
15:00;5.058
15:15;4.268
15:30;1.493
15:45;3.099
16:00;1.963
16:15;5.037
16:30;4.948
16:45;4.559
17:00;4.092
17:15;3.579
17:30;3.207
17:45;2.701
18:00;2.139
18:15;1.705
18:30;1.213
18:45;0.796
19:00;0.492
19:15;0.334
19:30;0.301
19:45;0.248
20:00;0.176
20:15;0.090
20:30;0.053
20:45;0.017
21:00;0.000
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
