 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;0.000
07:30;0.000
07:45;0.004
08:00;0.072
08:15;0.238
08:30;0.349
08:45;0.243
09:00;1.275
09:15;2.206
09:30;1.995
09:45;1.742
10:00;2.759
10:15;1.922
10:30;1.120
10:45;1.613
11:00;1.718
11:15;1.959
11:30;1.725
11:45;1.447
12:00;1.684
12:15;3.997
12:30;4.522
12:45;2.137
13:00;1.745
13:15;2.384
13:30;2.098
13:45;2.750
14:00;1.835
14:15;2.294
14:30;2.620
14:45;2.681
15:00;2.443
15:15;1.511
15:30;1.161
15:45;2.419
16:00;1.557
16:15;1.742
16:30;0.948
16:45;1.842
17:00;0.544
17:15;0.799
17:30;1.475
17:45;0.611
18:00;0.360
18:15;0.225
18:30;0.074
18:45;0.013
19:00;0.000
19:15;
19:30;
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
