 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.000
07:00;0.005
07:15;0.042
07:30;0.173
07:45;0.142
08:00;0.406
08:15;0.724
08:30;0.984
08:45;1.327
09:00;1.691
09:15;1.006
09:30;1.303
09:45;1.551
10:00;3.177
10:15;2.651
10:30;2.253
10:45;2.777
11:00;4.309
11:15;3.781
11:30;4.575
11:45;2.429
12:00;3.178
12:15;2.189
12:30;1.782
12:45;2.451
13:00;1.671
13:15;1.841
13:30;2.104
13:45;2.339
14:00;3.351
14:15;2.153
14:30;2.155
14:45;0.896
15:00;1.354
15:15;1.265
15:30;1.012
15:45;1.384
16:00;1.041
16:15;0.421
16:30;0.180
16:45;0.519
17:00;0.843
17:15;1.340
17:30;2.774
17:45;2.459
18:00;2.562
18:15;1.911
18:30;0.635
18:45;1.385
19:00;0.770
19:15;0.518
19:30;0.522
19:45;0.476
20:00;0.413
20:15;0.640
20:30;0.272
20:45;0.292
21:00;0.064
21:15;0.017
21:30;0.000
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
