 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.010
07:30;0.063
07:45;0.106
08:00;0.157
08:15;0.243
08:30;0.260
08:45;0.337
09:00;0.368
09:15;0.599
09:30;0.917
09:45;1.167
10:00;1.179
10:15;1.526
10:30;1.754
10:45;1.824
11:00;2.232
11:15;1.933
11:30;3.567
11:45;2.035
12:00;2.022
12:15;2.337
12:30;1.135
12:45;0.848
13:00;0.571
13:15;0.750
13:30;1.070
13:45;1.383
14:00;1.992
14:15;1.631
14:30;1.597
14:45;1.365
15:00;1.908
15:15;3.642
15:30;2.584
15:45;1.906
16:00;1.938
16:15;1.994
16:30;1.528
16:45;1.667
17:00;1.488
17:15;1.702
17:30;2.524
17:45;1.895
18:00;1.419
18:15;1.129
18:30;1.045
18:45;0.714
19:00;0.693
19:15;0.725
19:30;0.658
19:45;0.532
20:00;0.508
20:15;0.406
20:30;0.278
20:45;0.154
21:00;0.082
21:15;0.006
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
