 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.009
06:45;0.056
07:00;0.107
07:15;0.150
07:30;0.248
07:45;0.429
08:00;0.714
08:15;0.944
08:30;1.152
08:45;1.548
09:00;1.845
09:15;2.203
09:30;2.533
09:45;2.965
10:00;3.348
10:15;3.695
10:30;3.980
10:45;4.044
11:00;4.455
11:15;4.735
11:30;5.024
11:45;5.020
12:00;4.821
12:15;4.695
12:30;4.824
12:45;4.869
13:00;4.577
13:15;5.015
13:30;5.033
13:45;5.033
14:00;5.034
14:15;5.039
14:30;5.012
14:45;5.036
15:00;5.029
15:15;5.025
15:30;5.020
15:45;4.981
16:00;4.614
16:15;4.371
16:30;3.720
16:45;4.181
17:00;3.743
17:15;3.431
17:30;3.061
17:45;2.557
18:00;2.278
18:15;1.733
18:30;1.358
18:45;0.976
19:00;0.752
19:15;0.757
19:30;0.549
19:45;0.398
20:00;0.315
20:15;0.291
20:30;0.279
20:45;0.231
21:00;0.170
21:15;0.092
21:30;0.061
21:45;0.025
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
