 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;0.000
07:45;0.000
08:00;0.048
08:15;0.085
08:30;0.128
08:45;0.109
09:00;0.125
09:15;0.237
09:30;0.328
09:45;0.299
10:00;0.215
10:15;0.247
10:30;0.111
10:45;0.126
11:00;0.766
11:15;1.238
11:30;0.628
11:45;0.562
12:00;1.013
12:15;0.683
12:30;0.458
12:45;0.464
13:00;0.564
13:15;0.848
13:30;0.473
13:45;0.570
14:00;0.318
14:15;0.465
14:30;0.927
14:45;0.241
15:00;0.322
15:15;0.351
15:30;0.522
15:45;0.682
16:00;0.853
16:15;0.841
16:30;1.076
16:45;1.071
17:00;1.582
17:15;1.539
17:30;1.623
17:45;1.452
18:00;1.056
18:15;0.800
18:30;0.627
18:45;0.502
19:00;0.441
19:15;0.337
19:30;0.250
19:45;0.149
20:00;0.083
20:15;0.014
20:30;0.000
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
