 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.000
07:00;0.030
07:15;0.070
07:30;0.127
07:45;0.204
08:00;0.270
08:15;0.400
08:30;1.049
08:45;1.923
09:00;2.009
09:15;1.487
09:30;2.023
09:45;2.823
10:00;3.157
10:15;3.469
10:30;3.868
10:45;4.185
11:00;4.538
11:15;4.393
11:30;4.730
11:45;4.668
12:00;4.851
12:15;4.995
12:30;4.944
12:45;4.562
13:00;3.031
13:15;2.415
13:30;2.610
13:45;1.297
14:00;1.063
14:15;0.994
14:30;1.335
14:45;1.346
15:00;1.175
15:15;1.075
15:30;1.045
15:45;1.119
16:00;1.214
16:15;1.564
16:30;2.167
16:45;2.868
17:00;3.086
17:15;3.008
17:30;3.019
17:45;2.401
18:00;2.170
18:15;2.143
18:30;0.971
18:45;0.929
19:00;1.105
19:15;1.126
19:30;0.667
19:45;0.413
20:00;0.289
20:15;0.258
20:30;0.353
20:45;0.358
21:00;0.158
21:15;0.048
21:30;0.026
21:45;0.016
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
