 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.012
06:45;0.032
07:00;0.077
07:15;0.116
07:30;0.325
07:45;0.717
08:00;0.419
08:15;0.121
08:30;0.058
08:45;0.071
09:00;0.196
09:15;0.331
09:30;0.678
09:45;0.678
10:00;0.430
10:15;1.410
10:30;1.689
10:45;1.400
11:00;0.988
11:15;1.330
11:30;0.840
11:45;0.598
12:00;0.199
12:15;0.842
12:30;0.946
12:45;0.934
13:00;1.434
13:15;2.184
13:30;0.937
13:45;1.059
14:00;1.462
14:15;1.222
14:30;0.894
14:45;0.821
15:00;1.645
15:15;0.987
15:30;1.511
15:45;1.983
16:00;1.021
16:15;2.368
16:30;3.607
16:45;0.865
17:00;0.884
17:15;2.068
17:30;0.978
17:45;1.288
18:00;0.758
18:15;1.367
18:30;0.736
18:45;0.966
19:00;0.856
19:15;0.466
19:30;0.376
19:45;0.372
20:00;0.087
20:15;0.290
20:30;0.146
20:45;0.072
21:00;0.081
21:15;0.061
21:30;0.021
21:45;0.000
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
