 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;0.000
06:30;0.015
06:45;0.075
07:00;0.168
07:15;0.192
07:30;0.218
07:45;0.413
08:00;0.596
08:15;0.664
08:30;0.773
08:45;1.305
09:00;1.214
09:15;0.930
09:30;1.036
09:45;1.106
10:00;1.397
10:15;1.322
10:30;1.195
10:45;1.107
11:00;1.180
11:15;1.084
11:30;1.279
11:45;1.230
12:00;1.583
12:15;2.249
12:30;2.361
12:45;2.148
13:00;2.956
13:15;2.156
13:30;0.347
13:45;0.776
14:00;4.291
14:15;4.379
14:30;4.192
14:45;4.866
15:00;5.046
15:15;4.262
15:30;3.670
15:45;3.196
16:00;0.733
16:15;0.236
16:30;2.446
16:45;4.494
17:00;3.975
17:15;2.425
17:30;2.748
17:45;1.306
18:00;0.859
18:15;0.294
18:30;0.106
18:45;0.121
19:00;0.275
19:15;0.271
19:30;0.220
19:45;0.255
20:00;0.291
20:15;0.281
20:30;0.254
20:45;0.194
21:00;0.127
21:15;0.080
21:30;0.030
21:45;0.002
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
