 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.000
07:00;0.028
07:15;0.084
07:30;0.201
07:45;0.362
08:00;0.599
08:15;0.858
08:30;1.164
08:45;1.546
09:00;1.996
09:15;2.505
09:30;2.973
09:45;3.404
10:00;3.881
10:15;4.289
10:30;4.666
10:45;4.911
11:00;5.018
11:15;5.018
11:30;5.017
11:45;5.020
12:00;5.022
12:15;5.026
12:30;5.029
12:45;5.030
13:00;5.043
13:15;5.043
13:30;5.043
13:45;5.042
14:00;5.045
14:15;5.046
14:30;5.048
14:45;5.053
15:00;5.052
15:15;5.046
15:30;5.054
15:45;5.051
16:00;4.903
16:15;4.353
16:30;4.409
16:45;3.968
17:00;3.583
17:15;2.971
17:30;2.738
17:45;2.190
18:00;1.805
18:15;1.478
18:30;1.167
18:45;1.027
19:00;0.826
19:15;0.676
19:30;0.548
19:45;0.549
20:00;0.408
20:15;0.276
20:30;0.218
20:45;0.113
21:00;0.045
21:15;0.001
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
