 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.000
07:00;0.046
07:15;0.117
07:30;0.216
07:45;0.281
08:00;0.579
08:15;0.734
08:30;1.127
08:45;1.164
09:00;1.647
09:15;2.340
09:30;2.759
09:45;2.220
10:00;2.322
10:15;3.310
10:30;0.904
10:45;0.677
11:00;0.696
11:15;0.645
11:30;0.700
11:45;0.662
12:00;0.711
12:15;0.766
12:30;0.848
12:45;0.974
13:00;1.246
13:15;1.325
13:30;1.472
13:45;1.903
14:00;2.096
14:15;2.527
14:30;2.624
14:45;3.673
15:00;3.681
15:15;3.356
15:30;3.283
15:45;3.501
16:00;4.168
16:15;3.938
16:30;3.256
16:45;3.642
17:00;4.026
17:15;3.580
17:30;2.965
17:45;2.262
18:00;2.157
18:15;1.725
18:30;1.282
18:45;0.899
19:00;0.608
19:15;0.441
19:30;0.369
19:45;0.331
20:00;0.281
20:15;0.229
20:30;0.164
20:45;0.109
21:00;0.059
21:15;0.016
21:30;0.000
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
