 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;0.000
07:15;0.000
07:30;0.000
07:45;0.002
08:00;0.028
08:15;0.101
08:30;0.077
08:45;0.041
09:00;0.243
09:15;0.365
09:30;1.352
09:45;0.848
10:00;1.766
10:15;2.295
10:30;3.650
10:45;2.938
11:00;3.310
11:15;4.067
11:30;3.090
11:45;1.906
12:00;1.462
12:15;1.365
12:30;1.463
12:45;2.058
13:00;2.107
13:15;1.746
13:30;3.463
13:45;4.359
14:00;2.994
14:15;2.048
14:30;1.619
14:45;1.290
15:00;2.304
15:15;2.181
15:30;2.377
15:45;1.367
16:00;1.686
16:15;0.468
16:30;0.442
16:45;0.323
17:00;0.258
17:15;0.446
17:30;0.659
17:45;0.852
18:00;0.820
18:15;0.353
18:30;0.361
18:45;0.501
19:00;0.528
19:15;0.230
19:30;0.106
19:45;0.205
20:00;0.265
20:15;0.226
20:30;0.185
20:45;0.139
21:00;0.047
21:15;0.002
21:30;0.000
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
