 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.000
07:00;0.019
07:15;0.077
07:30;0.181
07:45;0.257
08:00;0.386
08:15;0.464
08:30;0.675
08:45;0.754
09:00;0.593
09:15;1.913
09:30;1.502
09:45;1.018
10:00;2.553
10:15;2.356
10:30;0.611
10:45;0.785
11:00;0.710
11:15;0.805
11:30;0.914
11:45;0.963
12:00;1.544
12:15;1.137
12:30;1.407
12:45;1.034
13:00;0.785
13:15;0.540
13:30;0.602
13:45;0.862
14:00;0.380
14:15;1.473
14:30;4.293
14:45;4.713
15:00;4.628
15:15;3.264
15:30;4.331
15:45;1.295
16:00;0.728
16:15;1.001
16:30;1.691
16:45;2.847
17:00;3.270
17:15;1.531
17:30;2.939
17:45;3.072
18:00;1.668
18:15;1.346
18:30;1.581
18:45;1.093
19:00;0.832
19:15;0.615
19:30;0.248
19:45;0.423
20:00;0.305
20:15;0.271
20:30;0.076
20:45;0.123
21:00;0.048
21:15;0.018
21:30;0.019
21:45;0.000
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
