 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.033
07:00;0.069
07:15;0.123
07:30;0.178
07:45;0.230
08:00;0.308
08:15;0.308
08:30;0.310
08:45;0.637
09:00;0.830
09:15;0.976
09:30;1.256
09:45;1.992
10:00;2.893
10:15;2.602
10:30;3.367
10:45;2.118
11:00;1.975
11:15;2.007
11:30;2.166
11:45;2.474
12:00;4.459
12:15;3.302
12:30;4.857
12:45;5.024
13:00;4.832
13:15;4.038
13:30;4.343
13:45;3.417
14:00;3.305
14:15;3.594
14:30;3.056
14:45;2.691
15:00;2.617
15:15;3.590
15:30;2.416
15:45;2.619
16:00;3.869
16:15;3.605
16:30;4.437
16:45;4.150
17:00;2.992
17:15;2.189
17:30;2.024
17:45;2.136
18:00;1.959
18:15;1.685
18:30;1.624
18:45;1.032
19:00;0.801
19:15;0.623
19:30;0.407
19:45;0.418
20:00;0.237
20:15;0.090
20:30;0.038
20:45;0.032
21:00;0.002
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
