 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.015
06:45;0.069
07:00;0.124
07:15;0.218
07:30;0.299
07:45;0.460
08:00;0.714
08:15;0.980
08:30;1.132
08:45;1.487
09:00;1.700
09:15;2.088
09:30;2.367
09:45;2.797
10:00;2.987
10:15;3.319
10:30;3.519
10:45;3.863
11:00;4.167
11:15;4.400
11:30;4.594
11:45;4.708
12:00;4.925
12:15;4.969
12:30;5.031
12:45;5.032
13:00;5.032
13:15;5.031
13:30;5.036
13:45;5.039
14:00;5.039
14:15;5.007
14:30;5.032
14:45;4.979
15:00;4.006
15:15;5.034
15:30;3.943
15:45;4.831
16:00;3.810
16:15;3.979
16:30;3.998
16:45;3.905
17:00;3.578
17:15;3.247
17:30;2.861
17:45;2.405
18:00;2.191
18:15;1.817
18:30;1.484
18:45;1.158
19:00;0.837
19:15;0.637
19:30;0.499
19:45;0.443
20:00;0.397
20:15;0.392
20:30;0.328
20:45;0.273
21:00;0.207
21:15;0.138
21:30;0.079
21:45;0.026
22:00;0.002
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
