 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.028
06:30;0.077
06:45;0.134
07:00;0.207
07:15;0.266
07:30;0.429
07:45;0.592
08:00;0.890
08:15;0.914
08:30;1.140
08:45;1.573
09:00;1.619
09:15;1.989
09:30;1.739
09:45;2.668
10:00;3.196
10:15;3.797
10:30;4.378
10:45;4.775
11:00;5.004
11:15;5.030
11:30;4.972
11:45;5.018
12:00;5.028
12:15;5.031
12:30;4.414
12:45;5.029
13:00;4.283
13:15;4.286
13:30;3.354
13:45;4.796
14:00;5.037
14:15;4.416
14:30;3.879
14:45;4.383
15:00;4.921
15:15;4.644
15:30;4.530
15:45;4.940
16:00;4.886
16:15;4.626
16:30;4.317
16:45;3.974
17:00;3.603
17:15;3.286
17:30;2.904
17:45;2.500
18:00;2.129
18:15;1.778
18:30;1.357
18:45;0.977
19:00;0.678
19:15;0.458
19:30;0.400
19:45;0.367
20:00;0.330
20:15;0.291
20:30;0.250
20:45;0.206
21:00;0.156
21:15;0.106
21:30;0.070
21:45;0.037
22:00;0.006
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
