 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;0.000
05:45;0.000
06:00;0.004
06:15;0.057
06:30;0.082
06:45;0.134
07:00;0.183
07:15;0.246
07:30;0.357
07:45;0.593
08:00;0.916
08:15;1.326
08:30;1.692
08:45;1.912
09:00;2.217
09:15;2.607
09:30;2.929
09:45;3.334
10:00;3.743
10:15;3.882
10:30;4.057
10:45;4.362
11:00;4.614
11:15;4.802
11:30;4.988
11:45;5.031
12:00;5.032
12:15;5.035
12:30;5.036
12:45;4.852
13:00;4.401
13:15;5.032
13:30;3.191
13:45;3.503
14:00;4.969
14:15;4.750
14:30;4.510
14:45;5.028
15:00;5.033
15:15;4.351
15:30;4.859
15:45;4.007
16:00;4.867
16:15;3.265
16:30;3.557
16:45;3.988
17:00;3.639
17:15;2.854
17:30;1.219
17:45;1.838
18:00;2.170
18:15;1.834
18:30;1.354
18:45;0.954
19:00;0.622
19:15;0.470
19:30;0.407
19:45;0.388
20:00;0.362
20:15;0.321
20:30;0.281
20:45;0.244
21:00;0.195
21:15;0.140
21:30;0.078
21:45;0.036
22:00;0.008
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
