 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;0.000
07:45;0.000
08:00;0.044
08:15;0.116
08:30;0.300
08:45;0.683
09:00;1.002
09:15;1.547
09:30;1.992
09:45;2.227
10:00;2.107
10:15;2.009
10:30;2.508
10:45;2.577
11:00;3.800
11:15;3.909
11:30;4.367
11:45;4.710
12:00;4.085
12:15;2.682
12:30;3.251
12:45;4.391
13:00;2.734
13:15;4.974
13:30;3.785
13:45;3.757
14:00;4.923
14:15;3.683
14:30;3.430
14:45;5.037
15:00;5.026
15:15;5.028
15:30;4.341
15:45;4.207
16:00;3.141
16:15;1.961
16:30;4.013
16:45;3.526
17:00;3.218
17:15;2.838
17:30;2.403
17:45;1.977
18:00;1.520
18:15;1.085
18:30;0.756
18:45;0.475
19:00;0.323
19:15;0.245
19:30;0.173
19:45;0.083
20:00;0.036
20:15;0.002
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
