 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.012
07:15;0.072
07:30;0.145
07:45;0.381
08:00;0.897
08:15;1.366
08:30;1.838
08:45;2.238
09:00;2.770
09:15;3.143
09:30;3.557
09:45;4.089
10:00;4.417
10:15;4.751
10:30;4.949
10:45;4.900
11:00;5.021
11:15;4.950
11:30;2.851
11:45;1.920
12:00;2.928
12:15;3.710
12:30;3.859
12:45;4.070
13:00;2.447
13:15;2.102
13:30;2.708
13:45;2.571
14:00;1.799
14:15;1.900
14:30;1.996
14:45;1.864
15:00;2.491
15:15;3.163
15:30;1.357
15:45;1.112
16:00;1.887
16:15;2.614
16:30;0.848
16:45;0.582
17:00;0.421
17:15;0.416
17:30;0.547
17:45;0.508
18:00;0.639
18:15;0.329
18:30;0.096
18:45;0.035
19:00;0.008
19:15;0.000
19:30;
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
