 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;0.000
07:15;0.000
07:30;0.000
07:45;0.034
08:00;0.125
08:15;0.139
08:30;0.139
08:45;0.166
09:00;0.229
09:15;0.380
09:30;0.680
09:45;0.556
10:00;0.601
10:15;0.619
10:30;0.734
10:45;1.126
11:00;1.334
11:15;1.209
11:30;0.540
11:45;0.692
12:00;1.656
12:15;2.531
12:30;1.511
12:45;1.434
13:00;1.181
13:15;1.295
13:30;1.442
13:45;0.821
14:00;1.324
14:15;1.767
14:30;1.312
14:45;1.520
15:00;1.578
15:15;1.553
15:30;1.351
15:45;1.424
16:00;0.822
16:15;0.686
16:30;1.034
16:45;0.724
17:00;0.523
17:15;0.275
17:30;0.404
17:45;0.332
18:00;0.181
18:15;0.126
18:30;0.024
18:45;0.000
19:00;0.000
19:15;
19:30;
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
