 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.002
07:15;0.056
07:30;0.141
07:45;0.293
08:00;0.671
08:15;1.232
08:30;1.623
08:45;1.987
09:00;2.531
09:15;2.689
09:30;3.266
09:45;3.733
10:00;4.298
10:15;3.979
10:30;4.403
10:45;4.418
11:00;4.075
11:15;4.967
11:30;5.028
11:45;5.024
12:00;5.043
12:15;5.036
12:30;5.036
12:45;5.042
13:00;5.031
13:15;5.045
13:30;4.904
13:45;4.984
14:00;4.933
14:15;4.756
14:30;3.712
14:45;4.894
15:00;4.783
15:15;4.777
15:30;1.974
15:45;4.201
16:00;2.513
16:15;2.696
16:30;2.454
16:45;2.112
17:00;1.681
17:15;1.315
17:30;1.068
17:45;0.942
18:00;0.646
18:15;0.397
18:30;0.275
18:45;0.130
19:00;0.052
19:15;0.001
19:30;0.000
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
