 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.000
07:00;0.002
07:15;0.048
07:30;0.130
07:45;0.273
08:00;0.487
08:15;0.988
08:30;1.098
08:45;1.487
09:00;1.725
09:15;1.440
09:30;1.145
09:45;1.134
10:00;1.348
10:15;1.941
10:30;1.471
10:45;1.681
11:00;1.759
11:15;1.815
11:30;3.361
11:45;3.096
12:00;3.966
12:15;3.398
12:30;4.350
12:45;4.297
13:00;3.934
13:15;4.541
13:30;4.328
13:45;5.041
14:00;4.673
14:15;4.847
14:30;4.556
14:45;4.771
15:00;4.933
15:15;4.930
15:30;4.842
15:45;5.012
16:00;5.033
16:15;4.824
16:30;4.407
16:45;3.927
17:00;3.777
17:15;3.478
17:30;3.189
17:45;2.590
18:00;1.813
18:15;1.715
18:30;1.256
18:45;0.858
19:00;0.521
19:15;0.360
19:30;0.312
19:45;0.274
20:00;0.231
20:15;0.180
20:30;0.127
20:45;0.078
21:00;0.029
21:15;0.001
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
