 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;0.000
05:45;0.000
06:00;0.006
06:15;0.049
06:30;0.084
06:45;0.113
07:00;0.141
07:15;0.238
07:30;0.408
07:45;0.720
08:00;1.074
08:15;1.470
08:30;1.828
08:45;2.110
09:00;2.354
09:15;2.839
09:30;3.164
09:45;3.495
10:00;3.774
10:15;4.121
10:30;4.321
10:45;4.561
11:00;4.800
11:15;4.997
11:30;5.023
11:45;5.018
12:00;5.023
12:15;5.027
12:30;5.027
12:45;5.029
13:00;5.026
13:15;5.026
13:30;5.024
13:45;5.022
14:00;5.022
14:15;5.022
14:30;5.026
14:45;5.025
15:00;5.025
15:15;5.028
15:30;5.025
15:45;4.972
16:00;4.736
16:15;4.438
16:30;4.207
16:45;3.927
17:00;3.599
17:15;3.187
17:30;2.841
17:45;2.508
18:00;2.067
18:15;1.710
18:30;1.309
18:45;0.929
19:00;0.606
19:15;0.413
19:30;0.358
19:45;0.330
20:00;0.305
20:15;0.282
20:30;0.256
20:45;0.212
21:00;0.137
21:15;0.083
21:30;0.061
21:45;0.030
22:00;0.013
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
