 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.000
06:30;0.000
06:45;0.000
07:00;0.034
07:15;0.083
07:30;0.145
07:45;0.165
08:00;0.173
08:15;0.115
08:30;0.130
08:45;0.196
09:00;0.106
09:15;0.160
09:30;0.263
09:45;0.383
10:00;0.478
10:15;0.382
10:30;0.209
10:45;0.291
11:00;0.426
11:15;0.459
11:30;0.605
11:45;0.453
12:00;0.448
12:15;0.766
12:30;1.208
12:45;1.544
13:00;1.710
13:15;2.320
13:30;2.877
13:45;2.632
14:00;2.678
14:15;1.847
14:30;1.274
14:45;0.977
15:00;0.882
15:15;0.901
15:30;0.969
15:45;1.135
16:00;1.325
16:15;1.152
16:30;1.026
16:45;1.311
17:00;1.687
17:15;1.309
17:30;1.172
17:45;1.199
18:00;1.262
18:15;1.222
18:30;1.069
18:45;0.817
19:00;0.716
19:15;0.520
19:30;0.569
19:45;0.641
20:00;0.598
20:15;0.450
20:30;0.281
20:45;0.224
21:00;0.138
21:15;0.070
21:30;0.040
21:45;0.028
22:00;0.016
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
