 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;0.000
06:30;0.000
06:45;0.000
07:00;0.000
07:15;0.000
07:30;0.009
07:45;0.073
08:00;0.497
08:15;0.780
08:30;0.774
08:45;1.252
09:00;1.250
09:15;0.994
09:30;2.039
09:45;2.842
10:00;2.277
10:15;2.786
10:30;2.981
10:45;4.053
11:00;3.926
11:15;2.646
11:30;3.086
11:45;2.614
12:00;3.170
12:15;3.685
12:30;2.711
12:45;3.086
13:00;3.868
13:15;4.019
13:30;3.986
13:45;5.030
14:00;4.203
14:15;4.380
14:30;4.024
14:45;4.285
15:00;4.945
15:15;5.032
15:30;5.033
15:45;5.036
16:00;4.702
16:15;4.972
16:30;4.576
16:45;4.326
17:00;4.034
17:15;3.266
17:30;3.210
17:45;2.710
18:00;2.281
18:15;1.857
18:30;1.532
18:45;0.843
19:00;0.242
19:15;0.295
19:30;0.131
19:45;0.178
20:00;0.294
20:15;0.483
20:30;0.169
20:45;0.114
21:00;0.069
21:15;0.012
21:30;0.000
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
