 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.036
06:30;0.061
06:45;0.121
07:00;0.244
07:15;0.358
07:30;0.375
07:45;0.390
08:00;0.364
08:15;0.372
08:30;0.469
08:45;0.668
09:00;1.003
09:15;1.893
09:30;2.674
09:45;2.264
10:00;1.173
10:15;1.176
10:30;1.223
10:45;1.116
11:00;1.283
11:15;2.010
11:30;1.887
11:45;4.011
12:00;3.967
12:15;3.287
12:30;2.870
12:45;2.868
13:00;3.177
13:15;4.606
13:30;4.454
13:45;5.032
14:00;4.535
14:15;4.768
14:30;4.662
14:45;4.928
15:00;4.629
15:15;4.743
15:30;4.919
15:45;4.923
16:00;4.907
16:15;4.515
16:30;4.203
16:45;2.709
17:00;3.985
17:15;3.311
17:30;2.898
17:45;2.511
18:00;2.132
18:15;1.740
18:30;1.372
18:45;1.008
19:00;0.691
19:15;0.505
19:30;0.432
19:45;0.404
20:00;0.388
20:15;0.390
20:30;0.430
20:45;0.253
21:00;0.220
21:15;0.207
21:30;0.147
21:45;0.072
22:00;0.020
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
