 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.004
06:30;0.108
06:45;0.097
07:00;0.110
07:15;0.147
07:30;0.290
07:45;0.375
08:00;1.102
08:15;1.329
08:30;1.307
08:45;1.956
09:00;2.474
09:15;2.838
09:30;3.385
09:45;3.858
10:00;3.786
10:15;2.969
10:30;4.406
10:45;3.503
11:00;2.304
11:15;4.371
11:30;4.075
11:45;4.855
12:00;3.489
12:15;4.117
12:30;4.887
12:45;3.383
13:00;3.667
13:15;3.105
13:30;4.213
13:45;2.956
14:00;4.083
14:15;4.157
14:30;1.471
14:45;1.953
15:00;2.273
15:15;2.260
15:30;3.231
15:45;3.721
16:00;3.481
16:15;1.112
16:30;1.678
16:45;1.579
17:00;1.967
17:15;0.536
17:30;1.011
17:45;0.274
18:00;0.532
18:15;1.784
18:30;1.055
18:45;0.589
19:00;0.382
19:15;0.439
19:30;0.434
19:45;0.130
20:00;0.130
20:15;0.277
20:30;0.222
20:45;0.129
21:00;0.085
21:15;0.013
21:30;0.003
21:45;0.000
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
