 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;
07:45;
08:00;
08:15;0.000
08:30;0.000
08:45;0.015
09:00;0.073
09:15;0.110
09:30;0.173
09:45;0.259
10:00;0.323
10:15;0.373
10:30;0.473
10:45;0.652
11:00;0.763
11:15;0.872
11:30;0.997
11:45;1.073
12:00;1.156
12:15;1.178
12:30;1.364
12:45;3.528
13:00;5.044
13:15;5.046
13:30;5.047
13:45;5.049
14:00;5.046
14:15;5.046
14:30;5.048
14:45;5.047
15:00;5.026
15:15;4.891
15:30;4.595
15:45;4.190
16:00;3.946
16:15;3.389
16:30;2.135
16:45;2.198
17:00;1.777
17:15;1.434
17:30;1.089
17:45;0.653
18:00;0.276
18:15;0.201
18:30;0.061
18:45;0.017
19:00;0.000
19:15;
19:30;
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
