 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.046
06:30;0.069
06:45;0.118
07:00;0.167
07:15;0.276
07:30;0.273
07:45;0.217
08:00;0.159
08:15;0.205
08:30;0.474
08:45;0.751
09:00;1.148
09:15;1.381
09:30;2.069
09:45;2.117
10:00;1.706
10:15;1.512
10:30;1.566
10:45;1.636
11:00;1.855
11:15;2.335
11:30;2.614
11:45;2.846
12:00;2.932
12:15;1.498
12:30;1.371
12:45;1.857
13:00;2.305
13:15;2.449
13:30;1.807
13:45;1.812
14:00;1.645
14:15;1.742
14:30;1.943
14:45;1.653
15:00;1.523
15:15;1.764
15:30;2.004
15:45;1.681
16:00;1.704
16:15;1.766
16:30;1.527
16:45;1.480
17:00;1.743
17:15;1.533
17:30;1.500
17:45;1.596
18:00;1.799
18:15;1.714
18:30;1.721
18:45;1.513
19:00;1.274
19:15;1.094
19:30;1.029
19:45;0.622
20:00;0.540
20:15;0.527
20:30;0.524
20:45;0.432
21:00;0.324
21:15;0.178
21:30;0.087
21:45;0.063
22:00;0.035
22:15;0.005
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
