 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.000
07:00;0.018
07:15;0.061
07:30;0.161
07:45;0.298
08:00;0.493
08:15;0.759
08:30;1.012
08:45;1.366
09:00;1.794
09:15;2.272
09:30;2.577
09:45;2.928
10:00;3.309
10:15;3.243
10:30;2.996
10:45;3.626
11:00;3.409
11:15;3.787
11:30;2.385
11:45;4.246
12:00;5.022
12:15;4.831
12:30;4.688
12:45;5.012
13:00;5.032
13:15;4.993
13:30;4.758
13:45;5.031
14:00;4.392
14:15;4.701
14:30;4.854
14:45;4.281
15:00;3.297
15:15;3.429
15:30;3.571
15:45;3.783
16:00;3.751
16:15;3.174
16:30;3.029
16:45;2.232
17:00;2.602
17:15;1.944
17:30;1.335
17:45;1.372
18:00;1.144
18:15;0.986
18:30;0.933
18:45;0.862
19:00;0.756
19:15;0.607
19:30;0.451
19:45;0.438
20:00;0.376
20:15;0.244
20:30;0.158
20:45;0.059
21:00;0.016
21:15;0.000
21:30;0.000
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
