 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;
07:45;
08:00;
08:15;
08:30;
08:45;
09:00;0.000
09:15;0.000
09:30;0.054
09:45;0.067
10:00;0.090
10:15;0.141
10:30;0.121
10:45;0.128
11:00;0.115
11:15;0.163
11:30;0.291
11:45;0.790
12:00;0.497
12:15;0.875
12:30;1.378
12:45;1.419
13:00;2.039
13:15;1.058
13:30;0.818
13:45;0.897
14:00;0.506
14:15;0.557
14:30;0.722
14:45;1.197
15:00;1.390
15:15;1.257
15:30;1.814
15:45;1.478
16:00;0.699
16:15;0.996
16:30;0.682
16:45;0.513
17:00;0.341
17:15;0.395
17:30;0.273
17:45;0.332
18:00;0.280
18:15;0.174
18:30;0.081
18:45;0.013
19:00;0.000
19:15;0.000
19:30;
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
