 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;0.000
07:45;0.000
08:00;0.088
08:15;0.259
08:30;0.193
08:45;0.469
09:00;1.163
09:15;1.882
09:30;2.272
09:45;2.516
10:00;1.342
10:15;1.159
10:30;1.385
10:45;2.757
11:00;1.208
11:15;1.341
11:30;3.678
11:45;4.571
12:00;3.710
12:15;3.347
12:30;2.919
12:45;2.105
13:00;2.047
13:15;4.645
13:30;4.018
13:45;2.472
14:00;2.705
14:15;2.573
14:30;4.227
14:45;4.328
15:00;4.172
15:15;4.174
15:30;1.281
15:45;2.471
16:00;3.028
16:15;3.542
16:30;4.242
16:45;4.303
17:00;3.891
17:15;3.147
17:30;2.684
17:45;2.151
18:00;2.392
18:15;1.552
18:30;1.140
18:45;0.755
19:00;0.498
19:15;0.244
19:30;0.198
19:45;0.177
20:00;0.100
20:15;0.047
20:30;0.005
20:45;0.000
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
