 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.003
06:15;0.005
06:30;0.047
06:45;0.065
07:00;0.011
07:15;0.001
07:30;0.030
07:45;0.048
08:00;0.025
08:15;0.039
08:30;0.065
08:45;0.208
09:00;0.483
09:15;0.379
09:30;0.247
09:45;0.281
10:00;0.276
10:15;0.471
10:30;0.710
10:45;0.670
11:00;2.548
11:15;2.683
11:30;2.253
11:45;1.566
12:00;1.621
12:15;1.113
12:30;1.886
12:45;2.960
13:00;1.652
13:15;0.847
13:30;0.706
13:45;0.599
14:00;0.387
14:15;0.378
14:30;0.421
14:45;0.404
15:00;0.123
15:15;0.136
15:30;0.224
15:45;0.376
16:00;0.419
16:15;1.247
16:30;1.759
16:45;1.611
17:00;1.312
17:15;1.105
17:30;1.253
17:45;1.314
18:00;1.312
18:15;1.041
18:30;1.078
18:45;0.820
19:00;1.002
19:15;0.761
19:30;0.650
19:45;0.592
20:00;0.404
20:15;0.339
20:30;0.284
20:45;0.234
21:00;0.182
21:15;0.137
21:30;0.094
21:45;0.057
22:00;0.009
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
