 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;0.000
06:30;0.000
06:45;0.038
07:00;0.080
07:15;0.124
07:30;0.217
07:45;0.412
08:00;0.873
08:15;1.115
08:30;1.158
08:45;0.995
09:00;0.899
09:15;0.871
09:30;1.153
09:45;1.242
10:00;1.662
10:15;2.777
10:30;1.575
10:45;1.260
11:00;1.044
11:15;0.877
11:30;0.644
11:45;0.609
12:00;0.582
12:15;0.751
12:30;1.316
12:45;2.094
13:00;2.125
13:15;2.140
13:30;3.298
13:45;4.812
14:00;3.600
14:15;3.411
14:30;3.034
14:45;3.999
15:00;4.123
15:15;2.804
15:30;3.566
15:45;4.594
16:00;4.601
16:15;3.831
16:30;3.872
16:45;2.749
17:00;2.479
17:15;1.400
17:30;1.478
17:45;1.266
18:00;1.115
18:15;1.643
18:30;1.096
18:45;0.777
19:00;0.897
19:15;0.917
19:30;0.631
19:45;0.297
20:00;0.186
20:15;0.250
20:30;0.176
20:45;0.109
21:00;0.038
21:15;0.005
21:30;0.000
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
