 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.042
06:45;0.078
07:00;0.136
07:15;0.243
07:30;0.391
07:45;0.678
08:00;0.928
08:15;1.007
08:30;1.278
08:45;1.758
09:00;2.205
09:15;2.761
09:30;2.352
09:45;2.800
10:00;2.539
10:15;2.557
10:30;2.503
10:45;3.405
11:00;3.798
11:15;3.652
11:30;3.806
11:45;4.141
12:00;3.928
12:15;4.977
12:30;5.042
12:45;5.047
13:00;5.046
13:15;5.048
13:30;5.047
13:45;5.049
14:00;5.051
14:15;5.050
14:30;5.048
14:45;5.020
15:00;5.023
15:15;4.955
15:30;4.963
15:45;4.862
16:00;4.553
16:15;4.245
16:30;3.575
16:45;3.753
17:00;3.352
17:15;3.009
17:30;2.677
17:45;2.364
18:00;1.969
18:15;1.645
18:30;1.262
18:45;0.967
19:00;0.844
19:15;0.690
19:30;0.557
19:45;0.472
20:00;0.443
20:15;0.369
20:30;0.269
20:45;0.205
21:00;0.090
21:15;0.039
21:30;0.007
21:45;0.000
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
