 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.013
06:30;0.028
06:45;0.045
07:00;0.140
07:15;0.433
07:30;0.453
07:45;0.927
08:00;0.985
08:15;1.222
08:30;1.436
08:45;1.170
09:00;1.113
09:15;1.545
09:30;1.122
09:45;2.177
10:00;1.862
10:15;2.406
10:30;2.936
10:45;4.208
11:00;4.341
11:15;3.628
11:30;3.926
11:45;3.002
12:00;2.659
12:15;3.784
12:30;4.818
12:45;4.813
13:00;5.045
13:15;5.044
13:30;5.049
13:45;5.051
14:00;5.052
14:15;5.054
14:30;5.056
14:45;5.059
15:00;5.055
15:15;5.055
15:30;5.050
15:45;5.045
16:00;5.010
16:15;4.790
16:30;4.440
16:45;4.070
17:00;3.684
17:15;3.297
17:30;2.883
17:45;2.398
18:00;2.032
18:15;1.604
18:30;1.183
18:45;0.796
19:00;0.545
19:15;0.415
19:30;0.374
19:45;0.340
20:00;0.316
20:15;0.280
20:30;0.242
20:45;0.195
21:00;0.135
21:15;0.081
21:30;0.046
21:45;0.018
22:00;0.000
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
