 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;0.000
05:45;0.000
06:00;0.009
06:15;0.051
06:30;0.100
06:45;0.132
07:00;0.180
07:15;0.276
07:30;0.476
07:45;0.824
08:00;1.229
08:15;1.792
08:30;2.031
08:45;1.787
09:00;2.648
09:15;2.912
09:30;3.082
09:45;2.777
10:00;2.328
10:15;3.454
10:30;3.066
10:45;3.127
11:00;3.169
11:15;3.492
11:30;2.815
11:45;2.660
12:00;4.521
12:15;4.113
12:30;4.786
12:45;4.882
13:00;5.031
13:15;4.727
13:30;4.714
13:45;4.822
14:00;4.630
14:15;5.038
14:30;5.062
14:45;4.693
15:00;4.846
15:15;5.044
15:30;5.052
15:45;5.051
16:00;4.779
16:15;4.750
16:30;4.526
16:45;3.835
17:00;3.916
17:15;3.624
17:30;2.025
17:45;1.392
18:00;2.153
18:15;1.669
18:30;1.181
18:45;0.856
19:00;0.543
19:15;0.367
19:30;0.337
19:45;0.318
20:00;0.297
20:15;0.253
20:30;0.245
20:45;0.222
21:00;0.176
21:15;0.119
21:30;0.081
21:45;0.042
22:00;0.014
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
