 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;0.000
07:15;0.002
07:30;0.033
07:45;0.081
08:00;0.205
08:15;0.286
08:30;0.327
08:45;0.302
09:00;0.425
09:15;0.685
09:30;0.940
09:45;1.085
10:00;1.121
10:15;1.115
10:30;1.220
10:45;0.970
11:00;1.215
11:15;1.964
11:30;2.795
11:45;4.321
12:00;5.031
12:15;5.033
12:30;5.033
12:45;4.947
13:00;5.037
13:15;5.041
13:30;5.044
13:45;4.301
14:00;5.036
14:15;4.978
14:30;3.987
14:45;4.631
15:00;3.788
15:15;4.324
15:30;4.887
15:45;2.964
16:00;3.958
16:15;4.465
16:30;3.322
16:45;1.646
17:00;3.223
17:15;1.150
17:30;2.084
17:45;1.469
18:00;1.089
18:15;0.977
18:30;1.413
18:45;0.570
19:00;0.490
19:15;0.357
19:30;0.532
19:45;0.389
20:00;0.260
20:15;0.135
20:30;0.090
20:45;0.029
21:00;0.000
21:15;0.000
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
