 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;0.000
05:45;0.000
06:00;0.016
06:15;0.061
06:30;0.101
06:45;0.139
07:00;0.204
07:15;0.312
07:30;0.514
07:45;0.839
08:00;1.224
08:15;1.640
08:30;1.839
08:45;2.254
09:00;2.339
09:15;2.799
09:30;3.206
09:45;3.588
10:00;3.784
10:15;4.265
10:30;4.393
10:45;4.865
11:00;5.033
11:15;5.031
11:30;5.032
11:45;4.960
12:00;5.031
12:15;3.655
12:30;4.888
12:45;4.839
13:00;4.985
13:15;5.031
13:30;5.038
13:45;5.036
14:00;5.043
14:15;5.049
14:30;5.050
14:45;5.047
15:00;5.029
15:15;5.044
15:30;5.037
15:45;4.962
16:00;4.464
16:15;4.509
16:30;3.141
16:45;4.199
17:00;3.617
17:15;3.353
17:30;2.940
17:45;2.515
18:00;2.079
18:15;1.667
18:30;1.191
18:45;0.872
19:00;0.587
19:15;0.433
19:30;0.402
19:45;0.370
20:00;0.330
20:15;0.286
20:30;0.252
20:45;0.211
21:00;0.168
21:15;0.115
21:30;0.080
21:45;0.036
22:00;0.011
22:15;0.000
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
