 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.038
07:30;0.097
07:45;0.230
08:00;0.425
08:15;0.662
08:30;0.876
08:45;0.691
09:00;1.075
09:15;1.455
09:30;2.081
09:45;2.648
10:00;3.188
10:15;3.531
10:30;3.798
10:45;4.018
11:00;4.277
11:15;2.511
11:30;4.618
11:45;4.792
12:00;4.565
12:15;4.924
12:30;4.877
12:45;4.518
13:00;3.694
13:15;5.009
13:30;4.462
13:45;4.933
14:00;4.549
14:15;5.018
14:30;4.845
14:45;3.852
15:00;1.889
15:15;1.477
15:30;2.827
15:45;3.897
16:00;4.249
16:15;3.978
16:30;3.418
16:45;2.767
17:00;2.267
17:15;2.321
17:30;2.721
17:45;1.266
18:00;1.130
18:15;0.853
18:30;0.646
18:45;0.512
19:00;0.429
19:15;0.323
19:30;0.344
19:45;0.361
20:00;0.244
20:15;0.130
20:30;0.068
20:45;0.030
21:00;0.002
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
