 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.021
06:30;0.068
06:45;0.204
07:00;0.271
07:15;0.309
07:30;0.371
07:45;0.634
08:00;1.017
08:15;1.314
08:30;1.504
08:45;1.833
09:00;2.194
09:15;2.566
09:30;2.886
09:45;3.371
10:00;3.676
10:15;3.116
10:30;3.638
10:45;4.189
11:00;1.452
11:15;5.027
11:30;4.609
11:45;3.473
12:00;5.032
12:15;4.146
12:30;3.697
12:45;4.742
13:00;3.206
13:15;3.759
13:30;4.819
13:45;4.510
14:00;4.889
14:15;5.039
14:30;5.035
14:45;5.035
15:00;4.692
15:15;4.996
15:30;4.724
15:45;5.029
16:00;4.819
16:15;4.547
16:30;4.339
16:45;4.049
17:00;3.717
17:15;3.341
17:30;2.973
17:45;2.576
18:00;2.095
18:15;1.745
18:30;1.315
18:45;0.921
19:00;0.577
19:15;0.370
19:30;0.319
19:45;0.304
20:00;0.284
20:15;0.261
20:30;0.227
20:45;0.186
21:00;0.150
21:15;0.095
21:30;0.066
21:45;0.032
22:00;0.005
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
