 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;0.000
07:30;0.030
07:45;0.088
08:00;0.205
08:15;0.372
08:30;0.731
08:45;0.883
09:00;1.520
09:15;2.127
09:30;2.464
09:45;2.306
10:00;3.336
10:15;2.732
10:30;4.366
10:45;5.018
11:00;4.652
11:15;4.728
11:30;4.930
11:45;4.942
12:00;4.344
12:15;4.535
12:30;3.984
12:45;3.845
13:00;4.576
13:15;5.046
13:30;5.047
13:45;5.044
14:00;5.042
14:15;4.532
14:30;5.043
14:45;4.121
15:00;4.337
15:15;4.639
15:30;4.057
15:45;5.046
16:00;5.034
16:15;4.879
16:30;4.619
16:45;4.245
17:00;3.684
17:15;3.372
17:30;2.971
17:45;2.418
18:00;2.014
18:15;1.471
18:30;1.060
18:45;0.619
19:00;0.481
19:15;0.315
19:30;0.287
19:45;0.207
20:00;0.119
20:15;0.016
20:30;0.000
20:45;0.000
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
