 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;0.000
07:30;0.000
07:45;0.000
08:00;0.030
08:15;0.116
08:30;0.199
08:45;0.263
09:00;0.594
09:15;2.280
09:30;3.561
09:45;3.135
10:00;4.248
10:15;4.554
10:30;4.323
10:45;4.624
11:00;4.845
11:15;4.887
11:30;4.719
11:45;4.527
12:00;4.880
12:15;5.033
12:30;5.043
12:45;5.047
13:00;5.043
13:15;5.040
13:30;5.043
13:45;5.041
14:00;5.042
14:15;5.046
14:30;5.040
14:45;5.043
15:00;5.003
15:15;4.833
15:30;4.499
15:45;4.136
16:00;3.762
16:15;3.346
16:30;2.813
16:45;2.411
17:00;1.927
17:15;1.436
17:30;0.971
17:45;0.588
18:00;0.275
18:15;0.196
18:30;0.122
18:45;0.067
19:00;0.018
19:15;0.000
19:30;
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
