 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;0.000
07:45;0.000
08:00;0.017
08:15;0.050
08:30;0.096
08:45;0.252
09:00;0.528
09:15;1.473
09:30;0.803
09:45;1.186
10:00;1.503
10:15;1.832
10:30;1.723
10:45;2.992
11:00;1.851
11:15;1.773
11:30;3.153
11:45;1.898
12:00;1.384
12:15;1.619
12:30;1.817
12:45;2.280
13:00;2.176
13:15;1.435
13:30;2.159
13:45;3.053
14:00;3.849
14:15;3.112
14:30;2.603
14:45;1.291
15:00;0.808
15:15;0.776
15:30;1.379
15:45;1.847
16:00;2.059
16:15;0.977
16:30;0.795
16:45;2.125
17:00;1.473
17:15;2.100
17:30;1.525
17:45;1.366
18:00;1.371
18:15;1.146
18:30;0.733
18:45;0.381
19:00;0.626
19:15;0.337
19:30;0.099
19:45;0.069
20:00;0.143
20:15;0.011
20:30;0.000
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
