 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;0.000
05:45;0.000
06:00;0.019
06:15;0.067
06:30;0.097
06:45;0.136
07:00;0.193
07:15;0.285
07:30;0.517
07:45;0.715
08:00;1.151
08:15;1.538
08:30;1.898
08:45;2.159
09:00;2.461
09:15;2.832
09:30;3.174
09:45;3.565
10:00;3.716
10:15;4.190
10:30;4.264
10:45;4.559
11:00;4.884
11:15;4.769
11:30;4.935
11:45;5.031
12:00;5.031
12:15;5.027
12:30;5.037
12:45;5.036
13:00;5.036
13:15;5.035
13:30;5.034
13:45;5.034
14:00;5.034
14:15;5.034
14:30;4.983
14:45;5.015
15:00;4.100
15:15;3.982
15:30;4.359
15:45;4.394
16:00;3.706
16:15;3.701
16:30;4.096
16:45;3.101
17:00;2.838
17:15;3.224
17:30;2.828
17:45;2.487
18:00;2.140
18:15;1.416
18:30;0.881
18:45;1.307
19:00;0.945
19:15;0.742
19:30;0.519
19:45;0.397
20:00;0.300
20:15;0.409
20:30;0.288
20:45;0.190
21:00;0.288
21:15;0.169
21:30;0.057
21:45;0.039
22:00;0.006
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
